,Year,Country,AverageTemperature,Continent,temperature_difference,% temp difference
47069,2009,Cayman Islands,27.49275,Americas,0.11558333333333337,0.42041386668606584
47070,2009,Central African Republic,26.51091666666667,Africa,0.5422500000000028,2.0453838198729555
47071,2009,Chad,28.324250000000003,Africa,0.6217500000000022,2.195115492908028
47072,2009,Chile,9.994416666666666,Americas,-0.16808333333333358,-1.6817723228802774
47073,2009,China,7.8095,Asia,0.24341666666666573,3.116930234543386
47074,2009,Christmas Island,26.544833333333333,Asia,0.2647499999999994,0.9973692306726333
47075,2009,Colombia,25.618333333333336,Americas,0.46441666666667203,1.8128293539782916
47076,2009,Comoros,26.59325,Africa,0.40500000000000114,1.5229428520395254
47077,2009,Congo,25.34925,Africa,0.05683333333333351,0.22420124198283387
47079,2009,Costa Rica,26.522916666666664,Americas,0.4668333333333301,1.7601131097321379
47080,2009,Croatia,12.875083333333334,Europe,-0.10199999999999854,-0.7922278820201696
47081,2009,Cuba,26.022333333333336,Americas,-0.03241666666666276,-0.12457248261107545
47082,2009,Curaçao,28.2525,Americas,0.3339999999999961,1.1821962658171703
47083,2009,Cyprus,20.157333333333334,Asia,0.01258333333333539,0.0624255853949037
47084,2009,Czech Republic,8.965666666666667,Europe,-0.4490833333333324,-5.008922928207596
47086,2009,Denmark,-16.783166666666666,Europe,0.06016666666666737,-0.35849412605885284
47088,2009,Djibouti,29.89675,Africa,0.5574999999999974,1.8647511853295007
47089,2009,Dominica,26.9505,Americas,0.28583333333333627,1.0605863836787304
47090,2009,Dominican Republic,26.42308333333333,Americas,0.223833333333328,0.8471128464063733
47091,2009,Ecuador,22.67716666666667,Americas,0.45291666666666686,1.9972365742339953
47092,2009,Egypt,23.735,Africa,-0.17291666666666572,-0.7285302998384905
47093,2009,El Salvador,25.78758333333333,Americas,0.5393333333333317,2.091445818562545
47094,2009,Equatorial Guinea,25.832833333333337,Africa,0.06408333333333616,0.2480693174706716
47095,2009,Eritrea,28.092583333333334,Africa,0.4982500000000023,1.7735997935398213
47096,2009,Estonia,6.061833333333333,Europe,-1.2059999999999995,-19.894971268318155
47097,2009,Ethiopia,24.27358333333333,Africa,0.6709999999999994,2.7643219824019916
47100,2009,Faroe Islands,7.995916666666666,Europe,0.48875000000000046,6.1124949192817235
47102,2009,Fiji,25.227416666666667,Oceania,-0.5027499999999989,-1.992871512144521
47103,2009,Finland,2.43925,Europe,-0.7616666666666663,-31.2254449796727
47104,2009,France,13.941666666666668,Europe,0.3601666666666681,2.58338314405261
47106,2009,French Guiana,26.731250000000003,Americas,0.26891666666666936,1.006001091107484
47107,2009,French Polynesia,27.032083333333333,Oceania,0.5480000000000018,2.0272207407864182
47109,2009,Gabon,25.134666666666664,Africa,0.006749999999996703,0.026855339239284536
47110,2009,Gambia,27.959000000000003,Africa,-0.387083333333333,-1.3844677325130834
47112,2009,Georgia,9.552083333333334,Asia,0.24350000000000271,2.5491821155943577
47113,2009,Germany,9.359166666666669,Europe,-0.2829999999999977,-3.023773484106466
47114,2009,Ghana,27.55758333333333,Africa,0.18974999999999653,0.6885582008581904
47115,2009,Greece,15.956166666666666,Europe,-0.09875000000000078,-0.6188829815014097
47116,2009,Greenland,-17.316416666666665,Americas,0.07350000000000279,-0.42445271105936727
47117,2009,Grenada,27.62675,Americas,0.2630833333333378,0.9522775329466469
47118,2009,Guadeloupe,27.164666666666665,Americas,0.30299999999999727,1.115419540088831
47119,2009,Guam,27.38725,Oceania,-0.09666666666666757,-0.35296229693257836
47120,2009,Guatemala,23.939916666666665,Americas,0.4578333333333333,1.912426595748384
47121,2009,Guernsey,11.732583333333332,Europe,-0.028999999999999915,-0.24717489044043936
47122,2009,Guinea,26.325666666666667,Africa,0.03791666666666771,0.14402927434569954
47124,2009,Guyana,27.10158333333333,Americas,0.4825833333333307,1.780646272204259
47125,2009,Haiti,27.145166666666668,Americas,0.21799999999999997,0.8030895616776467
47127,2009,Honduras,25.518583333333336,Americas,0.4107500000000073,1.6096112963428895
47128,2009,Hong Kong,23.351166666666668,Asia,0.44958333333333655,1.9253142241287153
47129,2009,Hungary,11.381083333333336,Europe,-0.15000000000000036,-1.317976466797979
47130,2009,Iceland,2.464,Europe,0.15108333333333324,6.131628787878784
47131,2009,India,25.146666666666665,Asia,0.7406666666666659,2.945387062566275
47132,2009,Indonesia,26.455,Asia,0.3897499999999994,1.473256473256471
47133,2009,Iran,19.1095,Asia,0.204583333333332,1.0705844388044272
47134,2009,Iraq,22.998083333333337,Asia,-0.12008333333332999,-0.5221449613554607
47135,2009,Ireland,10.15725,Europe,-0.0015000000000000568,-0.014767776711216686
47137,2009,Israel,20.831416666666662,Asia,-0.09866666666666646,-0.4736435752089183
47138,2009,Italy,14.052916666666668,Europe,0.17166666666666863,1.2215732202686413
47139,2009,Jamaica,26.860166666666668,Americas,0.23866666666666703,0.8885524413474738
47140,2009,Japan,12.933833333333332,Asia,0.05891666666666673,0.4555236266639181
47141,2009,Jersey,11.732583333333332,Europe,-0.028999999999999915,-0.24717489044043936
47142,2009,Jordan,20.4985,Asia,-0.07425000000000281,-0.3622216259726459
47143,2009,Kazakhstan,6.382083333333333,Asia,-0.6468333333333343,-10.13514395769408
47144,2009,Kenya,25.22808333333333,Africa,0.5783333333333296,2.29241883218766
47146,2009,Kiribati,27.66616666666667,Oceania,0.7051666666666705,2.5488412441188832
47147,2009,Kuwait,26.453166666666664,Asia,0.18658333333333132,0.7053345850213195
47148,2009,Kyrgyzstan,4.349166666666666,Asia,-0.22841666666666693,-5.251963977773526
47149,2009,Laos,24.3655,Asia,0.7339166666666692,3.0121141231112403
47150,2009,Latvia,6.559333333333334,Europe,-1.1217499999999987,-17.10158552698443
47151,2009,Lebanon,18.85225,Asia,-0.10491666666666077,-0.5565206628739846
47152,2009,Lesotho,14.257166666666668,Africa,-0.1705833333333313,-1.1964742877850763
47153,2009,Liberia,26.494,Africa,0.1965833333333329,0.7419918975365475
47154,2009,Libya,23.37983333333333,Africa,-0.09450000000000003,-0.40419449810734337
47155,2009,Liechtenstein,5.8935,Europe,-0.04875000000000007,-0.8271824891829994
47156,2009,Lithuania,7.096083333333333,Europe,-1.07925,-15.209094218641741
47157,2009,Luxembourg,10.328083333333334,Europe,0.1994166666666679,1.9308196906492936
47158,2009,Macau,23.073083333333333,Asia,0.48391666666666566,2.097321193165192
47159,2009,Macedonia,11.643833333333331,Europe,-0.28025000000000233,-2.406853413108533
47160,2009,Madagascar,23.618666666666662,Africa,0.2864166666666641,1.2126707688833585
47161,2009,Malawi,22.01483333333333,Africa,0.1923333333333268,0.8736533700762071
47162,2009,Malaysia,26.642,Asia,0.38791666666666913,1.4560343317568845
47163,2009,Mali,29.440916666666663,Africa,0.4909999999999961,1.667746984780239
47164,2009,Malta,19.57925,Europe,-0.23891666666666467,-1.2202544360313325
47165,2009,Martinique,26.9505,Americas,0.28583333333333627,1.0605863836787304
47166,2009,Mauritania,28.43133333333333,Africa,0.03633333333333155,0.12779327971486232
47167,2009,Mauritius,24.584833333333336,Africa,0.39583333333333215,1.6100712498898322
47168,2009,Mayotte,27.238,Africa,0.32333333333333414,1.1870670876471625
47169,2009,Mexico,21.54608333333333,Americas,0.4608333333333299,2.1388264688477645
47170,2009,Moldova,10.731916666666663,Europe,-0.012500000000002842,-0.11647500058240152
47171,2009,Monaco,10.429416666666668,Europe,0.4551666666666687,4.364258148026834
47172,2009,Mongolia,0.5645000000000001,Asia,-0.5510833333333333,-97.6232654266312
47173,2009,Montenegro,11.462666666666664,Europe,-0.16500000000000448,-1.4394556240549423
47174,2009,Montserrat,27.21675,Americas,0.3069166666666696,1.127675665414385
47175,2009,Morocco,19.01075,Africa,0.628583333333335,3.3064625716151914
47176,2009,Mozambique,24.081333333333333,Africa,0.050833333333333286,0.21109019434139842
47177,2009,Namibia,20.97625,Africa,-0.04483333333333306,-0.21373378622648498
47178,2009,Nepal,16.077,Asia,0.6679166666666703,4.154485704215153
47179,2009,Netherlands,10.707166666666668,Europe,-0.08741666666666603,-0.816431362171748
47181,2009,New Caledonia,23.27416666666667,Oceania,-0.3891666666666609,-1.6720971033692327
47182,2009,New Zealand,10.653583333333334,Oceania,-0.518083333333335,-4.862996018554023
47183,2009,Nicaragua,26.781666666666663,Americas,0.39316666666665867,1.4680440599912579
47184,2009,Niger,28.85041666666667,Africa,0.9490000000000087,3.289380569315897
47185,2009,Nigeria,27.90291666666667,Africa,0.5772500000000029,2.0687801454447814
47186,2009,Niue,25.109,Oceania,-0.5084166666666654,-2.0248383713674993
47188,2009,North Korea,7.789750000000001,Asia,-0.5101666666666658,-6.549204617178546
47189,2009,Northern Mariana Islands,27.38725,Oceania,-0.09666666666666757,-0.35296229693257836
47190,2009,Norway,1.3854999999999995,Europe,-0.25700000000000034,-18.54926019487553
47192,2009,Oman,28.3425,Asia,0.5905833333333312,2.0837376143012483
47193,2009,Pakistan,21.911416666666668,Asia,0.37624999999999886,1.717141368464684
47194,2009,Palau,27.716916666666663,Oceania,0.09116666666666262,0.32892066517738916
47197,2009,Panama,27.26975,Americas,0.4690833333333302,1.720160006356238
47198,2009,Papua New Guinea,24.78316666666667,Oceania,0.007250000000006196,0.02925372732838632
47199,2009,Paraguay,24.18858333333333,Americas,0.37024999999999864,1.5306807963812075
47200,2009,Peru,20.523083333333336,Americas,0.2966666666666704,1.4455267848804576
47201,2009,Philippines,27.008750000000003,Asia,0.13300000000000267,0.49243300782154914
47202,2009,Poland,8.652916666666668,Europe,-0.8162499999999984,-9.433235421582298
47203,2009,Portugal,15.9835,Europe,0.7134999999999998,4.463978477805235
47204,2009,Puerto Rico,26.338,Americas,0.23966666666666825,0.909965322601064
47205,2009,Qatar,28.1225,Asia,0.257166666666663,0.9144516549619095
47207,2009,Romania,10.470666666666666,Europe,0.009666666666666046,0.09232140583216013
47208,2009,Russia,-4.6085,Europe,-1.3030833333333338,28.275650066905367
47209,2009,Rwanda,20.022666666666662,Africa,0.2921666666666596,1.4591795964573133
47210,2009,Saint Barthélemy,27.46858333333333,Americas,0.3281666666666645,1.1946981855028243
47212,2009,Saint Lucia,27.495,Americas,0.28633333333333155,1.0414014669333753
47213,2009,Saint Martin,27.46858333333333,Americas,0.3281666666666645,1.1946981855028243
47216,2009,Samoa,26.72833333333333,Oceania,0.057166666666667254,0.2138804015713684
47217,2009,San Marino,15.351,Europe,0.14333333333333442,0.9337068160597644
47219,2009,Saudi Arabia,26.82775,Asia,0.3500000000000014,1.3046192841367665
47220,2009,Senegal,28.47375,Africa,-0.32233333333332936,-1.132036817536606
47221,2009,Serbia,11.412166666666666,Europe,-0.2541666666666682,-2.227155229068406
47222,2009,Seychelles,27.741250000000004,Africa,0.36441666666667416,1.3136274200574023
47223,2009,Sierra Leone,26.985,Africa,0.006249999999997868,0.023161015378906313
47224,2009,Singapore,27.473333333333333,Asia,0.40566666666666507,1.4765833535549566
47226,2009,Slovakia,9.001666666666667,Europe,-0.3957500000000014,-4.396408072579168
47227,2009,Slovenia,11.237416666666666,Europe,-0.010500000000002174,-0.09343784529364407
47228,2009,Solomon Islands,27.387833333333333,Oceania,0.20391666666666808,0.7445520212746587
47229,2009,Somalia,27.945083333333333,Africa,0.49375000000000213,1.7668582129832098
47230,2009,South Africa,17.886,Africa,-0.07008333333333638,-0.39183346378920036
47233,2009,South Korea,12.949333333333334,Asia,-0.07858333333333434,-0.6068523476112104
47234,2009,Spain,14.968083333333333,Europe,0.7385833333333327,4.934388170384759
47235,2009,Sri Lanka,27.745416666666667,Asia,0.30425000000000324,1.0965775128024264
47236,2009,Sudan,28.347916666666663,Africa,0.506416666666663,1.7864334533695763
47237,2009,Suriname,27.233083333333337,Americas,0.3135833333333373,1.1514793587456578
47239,2009,Swaziland,19.293,Africa,-0.12766666666666637,-0.6617253235197552
47240,2009,Sweden,3.5024166666666665,Europe,-0.7155833333333335,-20.43113088581694
47241,2009,Switzerland,8.300666666666666,Europe,0.19099999999999895,2.3010199983936905
47242,2009,Syria,19.070083333333333,Asia,-0.09108333333333007,-0.4776242019568001
47243,2009,Taiwan,22.885166666666667,Asia,0.17075000000000173,0.7461164801072095
47244,2009,Tajikistan,5.096916666666667,Asia,-0.07774999999999999,-1.5254320422477639
47245,2009,Tanzania,23.15,Africa,0.4435833333333363,1.916126709863224
47246,2009,Thailand,26.64808333333333,Asia,0.4260833333333274,1.5989267520803339
47248,2009,Togo,27.71033333333333,Africa,0.24541666666666373,0.8856503590718159
47249,2009,Tonga,23.136916666666668,Oceania,-0.7116666666666625,-3.075892423003623
47251,2009,Tunisia,21.0925,Africa,-0.11208333333333442,-0.5313895144403671
47252,2009,Turkey,12.814833333333333,Asia,0.15699999999999825,1.2251427382330238
47253,2009,Turkmenistan,16.355416666666667,Asia,0.4973333333333354,3.0407866914630857
47255,2009,Uganda,24.047166666666666,Africa,0.5509166666666658,2.290983691772416
47256,2009,Ukraine,9.4285,Europe,-0.13124999999999964,-1.392056000424242
47257,2009,United Arab Emirates,29.12766666666667,Asia,0.4426666666666712,1.519746403762761
47258,2009,United Kingdom,9.453333333333331,Europe,0.1050833333333312,1.111600846262319
47260,2009,United States,9.137083333333331,Americas,0.18566666666666443,2.032012403666354
47261,2009,Uruguay,17.871333333333336,Americas,-0.409166666666664,-2.2895139329279517
47262,2009,Uzbekistan,13.700333333333331,Asia,0.391333333333332,2.856378190311662
47263,2009,Venezuela,26.08491666666667,Americas,0.4366666666666674,1.6740197879361984
47264,2009,Vietnam,24.46558333333333,Asia,0.6815833333333323,2.785886296055339
47267,2009,Yemen,27.34241666666667,Asia,0.5349166666666676,1.9563620626072464
47268,2009,Zambia,21.67025,Africa,0.13441666666666663,0.6202820302796074
47269,2009,Zimbabwe,21.37725,Africa,-0.16833333333333655,-0.7874414778951294
47271,2010,Afghanistan,15.828666666666663,Asia,0.5709166666666636,3.606852546013543
47273,2010,Albania,13.775416666666668,Europe,-0.06883333333333219,-0.4996824052508915
47274,2010,Algeria,25.215666666666667,Africa,1.0613333333333301,4.209023490686993
47275,2010,American Samoa,27.453416666666666,Oceania,0.4191666666666656,1.526828779660087
47276,2010,Andorra,11.480833333333337,Europe,-1.0858333333333317,-9.457791972127442
47277,2010,Angola,22.6815,Africa,0.36499999999999844,1.6092410113969466
47278,2010,Anguilla,27.856,Americas,0.3874166666666703,1.3907835535133195
47281,2010,Argentina,15.078833333333334,Americas,-0.455583333333335,-3.0213433842140858
47282,2010,Armenia,11.5095,Asia,1.6674166666666679,14.487307586486537
47283,2010,Aruba,28.968333333333334,Americas,0.13633333333332942,0.4706288475921848
47285,2010,Australia,22.078166666666664,Oceania,-0.6124166666666682,-2.7738565249228193
47286,2010,Austria,6.6490833333333335,Europe,-0.9669166666666662,-14.542104801413721
47287,2010,Azerbaijan,13.962666666666664,Asia,1.3509999999999973,9.675802139037417
47288,2010,Bahamas,25.229166666666668,Americas,-0.5399999999999991,-2.140379851362507
47289,2010,Bahrain,28.069666666666667,Asia,0.7593333333333376,2.7051740312793324
47291,2010,Bangladesh,25.94033333333333,Asia,0.03541666666666643,0.13653127047968966
47292,2010,Barbados,27.84466666666667,Americas,0.5243333333333382,1.8830655780879815
47293,2010,Belarus,7.037250000000001,Europe,-0.1591666666666658,-2.2617736568498454
47294,2010,Belgium,9.36175,Europe,-1.26675,-13.531123988570512
47295,2010,Belize,25.502333333333336,Americas,-0.4054166666666674,-1.5897238161214036
47296,2010,Benin,28.32558333333333,Africa,0.16949999999999932,0.598398973836959
47297,2010,Bhutan,12.94725,Asia,-0.16750000000000043,-1.2937110197146144
47298,2010,Bolivia,21.446416666666668,Americas,0.06808333333333749,0.3174578503790648
47301,2010,Botswana,22.730166666666666,Africa,0.5904166666666626,2.5975025846708673
47302,2010,Brazil,25.812416666666667,Americas,0.21183333333333465,0.8206644734930592
47303,2010,British Virgin Islands,27.593666666666667,Americas,0.3551666666666691,1.287131104963708
47304,2010,Bulgaria,11.766333333333334,Europe,-0.12766666666666637,-1.0850165727074397
47305,2010,Burkina Faso,29.288750000000004,Africa,0.20575000000000543,0.7024881567154808
47307,2010,Burundi,21.06875,Africa,0.3045000000000009,1.4452684663304698
47308,2010,Cambodia,27.87525,Asia,0.6225000000000023,2.2331638281271102
47309,2010,Cameroon,25.46475,Africa,0.05741666666666845,0.22547508483950737
47310,2010,Canada,-1.887916666666667,Americas,2.2471666666666663,-119.02891193996908
47311,2010,Cape Verde,25.83241666666667,Africa,1.2333333333333343,4.7743629612663705
47312,2010,Cayman Islands,27.03441666666667,Americas,-0.45833333333333215,-1.6953697909763126
47313,2010,Central African Republic,26.329833333333337,Africa,-0.18108333333333348,-0.6877496376100626
47314,2010,Chad,28.6965,Africa,0.3722499999999975,1.297196522223956
47315,2010,Chile,9.712833333333334,Americas,-0.28158333333333196,-2.899085402474375
47316,2010,China,7.548416666666667,Asia,-0.26108333333333267,-3.4587827469336743
47317,2010,Christmas Island,26.83975,Asia,0.2949166666666656,1.0988055651288318
47318,2010,Colombia,25.68766666666667,Americas,0.0693333333333328,0.269909035464488
47319,2010,Comoros,26.78683333333333,Africa,0.19358333333332922,0.722680919108253
47320,2010,Congo,25.559416666666667,Africa,0.21016666666666595,0.8222670705186905
47322,2010,Costa Rica,26.22675,Americas,-0.29616666666666447,-1.1292541647999257
47323,2010,Croatia,11.960833333333332,Europe,-0.9142500000000027,-7.6436981815648535
47324,2010,Cuba,25.627333333333336,Americas,-0.3949999999999996,-1.5413230665175186
47325,2010,Curaçao,28.4735,Americas,0.22100000000000009,0.776160289391891
47326,2010,Cyprus,20.952,Asia,0.794666666666668,3.7927962326587816
47327,2010,Czech Republic,7.75225,Europe,-1.2134166666666673,-15.652444989089195
47329,2010,Denmark,-15.08575,Europe,1.6974166666666655,-11.251788387495917
47331,2010,Djibouti,29.837000000000003,Africa,-0.05974999999999753,-0.20025471729730712
47332,2010,Dominica,27.486833333333333,Americas,0.5363333333333316,1.9512372590512967
47333,2010,Dominican Republic,26.455583333333333,Americas,0.032500000000002416,0.12284741406194313
47334,2010,Ecuador,22.639916666666668,Americas,-0.03725000000000023,-0.16453240773118377
47335,2010,Egypt,25.151916666666665,Africa,1.4169166666666655,5.633434165056999
47336,2010,El Salvador,25.45866666666667,Americas,-0.328916666666661,-1.291963444013804
47337,2010,Equatorial Guinea,25.902500000000003,Africa,0.06966666666666654,0.2689573078531668
47338,2010,Eritrea,28.054166666666664,Africa,-0.038416666666670096,-0.13693747215209898
47339,2010,Estonia,5.043,Europe,-1.0188333333333333,-20.202921541410536
47340,2010,Ethiopia,23.9275,Africa,-0.34608333333333263,-1.4463831713857807
47343,2010,Faroe Islands,6.8267500000000005,Europe,-1.1691666666666656,-17.126255783010443
47345,2010,Fiji,25.9185,Oceania,0.691083333333335,2.6663708676556706
47346,2010,Finland,1.1437500000000005,Europe,-1.2954999999999994,-113.26775956284143
47347,2010,France,13.115416666666668,Europe,-0.8262499999999999,-6.299837976935539
47349,2010,French Guiana,27.018666666666665,Americas,0.28741666666666177,1.0637707264113518
47350,2010,French Polynesia,26.94141666666667,Oceania,-0.09066666666666379,-0.3365326619176687
47352,2010,Gabon,25.221,Africa,0.08633333333333582,0.3423073364788701
47353,2010,Gambia,28.802916666666665,Africa,0.8439166666666615,2.929969476470826
47355,2010,Georgia,11.102416666666668,Asia,1.5503333333333345,13.963926772699645
47356,2010,Germany,8.009,Europe,-1.3501666666666683,-16.858117950638885
47357,2010,Ghana,27.935,Africa,0.37741666666666873,1.351053039794769
47358,2010,Greece,16.37125,Europe,0.41508333333333347,2.535440686162226
47359,2010,Greenland,-15.546333333333331,Americas,1.770083333333334,-11.385857329702615
47360,2010,Grenada,28.10891666666667,Americas,0.48216666666666796,1.7153512971862472
47361,2010,Guadeloupe,27.655666666666665,Americas,0.49099999999999966,1.7754046789687454
47362,2010,Guam,27.250416666666663,Oceania,-0.1368333333333389,-0.5021329949083553
47363,2010,Guatemala,23.687583333333333,Americas,-0.25233333333333263,-1.06525570710393
47364,2010,Guernsey,10.960833333333332,Europe,-0.7717500000000008,-7.040979244278881
47365,2010,Guinea,26.597250000000003,Africa,0.27158333333333573,1.0210955393258165
47367,2010,Guyana,27.116083333333336,Americas,0.014500000000005286,0.053473799374929215
47368,2010,Haiti,27.002333333333336,Americas,-0.14283333333333204,-0.5289666325132347
47370,2010,Honduras,25.24566666666667,Americas,-0.27291666666666714,-1.0810436114448703
47371,2010,Hong Kong,23.143833333333333,Asia,-0.20733333333333448,-0.8958469858781727
47372,2010,Hungary,10.347833333333334,Europe,-1.0332500000000024,-9.985182083205848
47373,2010,Iceland,2.6764166666666664,Europe,0.21241666666666648,7.936606781455298
47374,2010,India,25.050833333333333,Asia,-0.09583333333333144,-0.3825554705432212
47375,2010,Indonesia,26.537000000000003,Asia,0.08200000000000429,0.30900252477674295
47376,2010,Iran,20.09016666666667,Asia,0.9806666666666679,4.881326685526092
47377,2010,Iraq,24.650333333333336,Asia,1.6522499999999987,6.702749117658985
47378,2010,Ireland,9.258166666666666,Europe,-0.8990833333333335,-9.711245927019391
47380,2010,Israel,22.311166666666665,Asia,1.4797500000000028,6.632329102766191
47381,2010,Italy,13.324916666666669,Europe,-0.7279999999999998,-5.463448802056296
47382,2010,Jamaica,26.52125,Americas,-0.33891666666666964,-1.2779060816012429
47383,2010,Japan,13.215583333333331,Asia,0.28174999999999883,2.1319528082377412
47384,2010,Jersey,10.960833333333332,Europe,-0.7717500000000008,-7.040979244278881
47385,2010,Jordan,22.228000000000005,Asia,1.7295000000000051,7.780727010977167
47386,2010,Kazakhstan,6.710000000000001,Asia,0.32791666666666774,4.88698460009937
47387,2010,Kenya,24.961250000000003,Africa,-0.26683333333332726,-1.068990268249095
47389,2010,Kiribati,27.531666666666663,Oceania,-0.13450000000000628,-0.4885283612809721
47390,2010,Kuwait,27.63866666666667,Asia,1.1855000000000047,4.289280717834934
47391,2010,Kyrgyzstan,4.59575,Asia,0.2465833333333336,5.365464468984031
47392,2010,Laos,24.934166666666663,Asia,0.5686666666666618,2.280672437418516
47393,2010,Latvia,5.711083333333334,Europe,-0.8482500000000002,-14.852698699896402
47394,2010,Lebanon,20.268833333333333,Asia,1.4165833333333318,6.988973218323691
47395,2010,Lesotho,14.906833333333331,Africa,0.6496666666666631,4.358180252904126
47396,2010,Liberia,26.532750000000004,Africa,0.03875000000000384,0.14604592437649255
47397,2010,Libya,24.51591666666667,Africa,1.1360833333333389,4.634064264372487
47398,2010,Liechtenstein,4.847833333333333,Europe,-1.0456666666666674,-21.569773438305788
47399,2010,Lithuania,6.325833333333335,Europe,-0.7702499999999972,-12.176261362139327
47400,2010,Luxembourg,9.134666666666666,Europe,-1.1934166666666677,-13.064698584148312
47401,2010,Macau,22.89508333333333,Asia,-0.17800000000000438,-0.7774594982183413
47402,2010,Macedonia,11.741,Europe,0.09716666666666818,0.82758424892827
47403,2010,Madagascar,23.846166666666665,Africa,0.2275000000000027,0.9540317451442345
47404,2010,Malawi,22.60066666666667,Africa,0.5858333333333405,2.592106427539042
47405,2010,Malaysia,26.80666666666667,Asia,0.16466666666666896,0.6142750559562383
47406,2010,Mali,30.12708333333333,Africa,0.6861666666666686,2.2775741649955115
47407,2010,Malta,19.664416666666668,Europe,0.0851666666666695,0.4331003970793413
47408,2010,Martinique,27.486833333333333,Americas,0.5363333333333316,1.9512372590512967
47409,2010,Mauritania,29.37291666666667,Africa,0.9415833333333374,3.2056174196751677
47410,2010,Mauritius,24.669083333333333,Africa,0.08424999999999727,0.34152059426609127
47411,2010,Mayotte,27.45141666666667,Africa,0.2134166666666708,0.7774340729227845
47412,2010,Mexico,20.85291666666667,Americas,-0.6931666666666594,-3.3240753691529608
47413,2010,Moldova,10.225666666666667,Europe,-0.5062499999999961,-4.950777455422591
47414,2010,Monaco,9.223666666666666,Europe,-1.2057500000000019,-13.072350113837613
47415,2010,Mongolia,-0.3186666666666668,Asia,-0.8831666666666669,277.1443514644351
47416,2010,Montenegro,11.244416666666666,Europe,-0.2182499999999976,-1.940963292893489
47417,2010,Montserrat,27.696583333333336,Americas,0.47983333333333533,1.7324639922493519
47418,2010,Morocco,19.435,Africa,0.42424999999999713,2.1829174170311147
47419,2010,Mozambique,24.60575,Africa,0.5244166666666672,2.13127690343382
47420,2010,Namibia,21.39225,Africa,0.41600000000000037,1.9446294803024475
47421,2010,Nepal,16.114,Asia,0.036999999999999034,0.22961400024822534
47422,2010,Netherlands,9.264583333333333,Europe,-1.442583333333335,-15.570946705644277
47424,2010,New Caledonia,23.8685,Oceania,0.5943333333333314,2.490032190264706
47425,2010,New Zealand,11.33575,Oceania,0.6821666666666673,6.017834432363692
47426,2010,Nicaragua,26.618916666666667,Americas,-0.1627499999999955,-0.611407301198692
47427,2010,Niger,29.299916666666665,Africa,0.44949999999999335,1.534134056126417
47428,2010,Nigeria,28.00425,Africa,0.10133333333332928,0.36184983826858164
47429,2010,Niue,26.011750000000003,Oceania,0.902750000000001,3.470546964352652
47431,2010,North Korea,7.361916666666667,Asia,-0.42783333333333395,-5.811439502846866
47432,2010,Northern Mariana Islands,27.250416666666663,Oceania,-0.1368333333333389,-0.5021329949083553
47433,2010,Norway,-0.2155,Europe,-1.6009999999999995,742.9234338747098
47435,2010,Oman,28.45866666666667,Asia,0.1161666666666683,0.4081943403298408
47436,2010,Pakistan,22.08791666666667,Asia,0.17650000000000077,0.7990794363434038
47437,2010,Palau,27.767750000000003,Oceania,0.05083333333334039,0.1830660868573809
47440,2010,Panama,27.02916666666667,Americas,-0.24058333333332982,-0.8900878680437667
47441,2010,Papua New Guinea,25.342,Oceania,0.5588333333333289,2.2051666535132544
47442,2010,Paraguay,23.615416666666665,Americas,-0.5731666666666655,-2.427086825343609
47443,2010,Peru,20.5845,Americas,0.06141666666666268,0.29836365550128824
47444,2010,Philippines,27.3565,Asia,0.3477499999999978,1.2711786961051221
47445,2010,Poland,7.621416666666666,Europe,-1.031500000000002,-13.534229200607964
47446,2010,Portugal,15.68425,Europe,-0.2992499999999989,-1.9079649967323835
47447,2010,Puerto Rico,26.63825,Americas,0.30024999999999835,1.1271386070781615
47448,2010,Qatar,28.88958333333333,Asia,0.767083333333332,2.655224634023216
47450,2010,Romania,9.851666666666668,Europe,-0.618999999999998,-6.283200812045318
47451,2010,Russia,-4.520583333333334,Europe,0.08791666666666664,-1.9448080078160999
47452,2010,Rwanda,20.267083333333336,Africa,0.24441666666667317,1.205978495507937
47453,2010,Saint Barthélemy,27.856,Americas,0.3874166666666703,1.3907835535133195
47455,2010,Saint Lucia,28.005916666666668,Americas,0.5109166666666667,1.824316885420045
47456,2010,Saint Martin,27.856,Americas,0.3874166666666703,1.3907835535133195
47459,2010,Samoa,27.161666666666665,Oceania,0.43333333333333357,1.595385653801314
47460,2010,San Marino,14.415083333333335,Europe,-0.9359166666666656,-6.492620576826348
47462,2010,Saudi Arabia,27.530083333333334,Asia,0.7023333333333319,2.5511485919948127
47463,2010,Senegal,29.302333333333333,Africa,0.8285833333333343,2.8277042783851147
47464,2010,Serbia,10.9925,Europe,-0.4196666666666662,-3.8177545296035134
47465,2010,Seychelles,27.74483333333333,Africa,0.00358333333332439,0.012915317566601796
47466,2010,Sierra Leone,27.17716666666667,Africa,0.19216666666666882,0.7070886712497703
47467,2010,Singapore,27.6035,Asia,0.13016666666666765,0.4715585583953762
47469,2010,Slovakia,8.072999999999999,Europe,-0.9286666666666683,-11.503365126553556
47470,2010,Slovenia,10.194,Europe,-1.0434166666666655,-10.235596102282377
47471,2010,Solomon Islands,27.586250000000003,Oceania,0.19841666666667024,0.7192592928240346
47472,2010,Somalia,27.821,Africa,-0.12408333333333132,-0.446006014641211
47473,2010,South Africa,18.302666666666667,Africa,0.41666666666666785,2.2765352954032263
